store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
37,1,2014-09-15,8568,775,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,9,15,38,0,11.06,0,FALSE
38,1,2014-09-15,8078,680,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,15,38,0,11.88,89,FALSE
39,1,2014-09-15,7197,790,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,9,15,38,0,9.11,95,FALSE
40,1,2014-09-15,5339,715,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,15,38,0,7.47,-1,FALSE
42,1,2014-09-15,13840,1353,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,15,38,0,10.23,-1,FALSE
43,1,2014-09-15,9131,739,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,9,15,38,0,12.36,-1,FALSE
44,1,2014-09-15,9900,1002,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,15,38,0,9.88,39,TRUE
45,1,2014-09-15,5983,447,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,9,15,38,0,13.38,7,FALSE
47,1,2014-09-15,8615,1057,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,9,15,38,0,8.15,17,FALSE
48,1,2014-09-15,4972,480,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,15,38,0,10.36,28,FALSE
49,1,2014-09-15,10707,703,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,9,15,38,0,15.23,84,FALSE
50,1,2014-09-15,5396,432,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,9,15,38,0,12.49,58,FALSE
1,2,2014-09-16,4381,511,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,9,16,38,0,8.57,72,FALSE
2,2,2014-09-16,6207,663,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,9.36,82,FALSE
3,2,2014-09-16,8607,879,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,9.79,93,FALSE
4,2,2014-09-16,9140,1223,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2014,9,16,38,0,7.47,60,FALSE
5,2,2014-09-16,5438,621,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,9,16,38,0,8.76,0,FALSE
6,2,2014-09-16,5947,643,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,9,16,38,0,9.25,9,FALSE
7,2,2014-09-16,11201,1182,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,9,16,38,0,9.48,17,FALSE
8,2,2014-09-16,7046,772,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2014,9,16,38,0,9.13,0,FALSE
9,2,2014-09-16,7089,646,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,9,16,38,0,10.97,169,FALSE
10,2,2014-09-16,6124,634,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,9,16,38,0,9.66,60,FALSE
11,2,2014-09-16,8144,1214,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,6.71,34,FALSE
12,2,2014-09-16,8632,966,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,9,16,38,0,8.94,-1,FALSE
14,2,2014-09-16,6211,694,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,8.95,6,FALSE
15,2,2014-09-16,6226,614,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,10.14,54,FALSE
16,2,2014-09-16,9340,1106,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,9,16,38,0,8.44,-1,FALSE
17,2,2014-09-16,9010,1011,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,8.91,105,FALSE
18,2,2014-09-16,7525,764,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,9.85,51,FALSE
19,2,2014-09-16,7774,694,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,9,16,38,0,11.2,-1,FALSE
21,2,2014-09-16,6415,576,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,11.14,179,FALSE
23,2,2014-09-16,6336,546,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,9,16,38,0,11.6,109,FALSE
24,2,2014-09-16,10465,902,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,11.6,174,FALSE
25,2,2014-09-16,11821,1672,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2014,9,16,38,0,7.07,137,FALSE
26,2,2014-09-16,7052,555,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,16,38,0,12.71,-1,FALSE
27,2,2014-09-16,11751,1234,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,9.52,116,FALSE
28,2,2014-09-16,6678,735,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,16,38,0,9.09,0,FALSE
29,2,2014-09-16,9022,751,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,9,16,38,0,12.01,-1,FALSE
30,2,2014-09-16,6319,850,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,9,16,38,0,7.43,7,FALSE
31,2,2014-09-16,6105,564,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,9,16,38,0,10.82,26,FALSE
33,2,2014-09-16,8932,850,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,16,38,0,10.51,16,FALSE
34,2,2014-09-16,8588,1089,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,9,16,38,0,7.89,60,FALSE
35,2,2014-09-16,11412,815,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,14,167,FALSE
37,2,2014-09-16,6399,657,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,9,16,38,0,9.74,0,FALSE
38,2,2014-09-16,7020,551,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,16,38,0,12.74,89,FALSE
39,2,2014-09-16,5456,668,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,9,16,38,0,8.17,95,FALSE
40,2,2014-09-16,5893,732,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,16,38,0,8.05,-1,FALSE
42,2,2014-09-16,10773,1136,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,16,38,0,9.48,-1,FALSE
43,2,2014-09-16,8542,667,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,9,16,38,0,12.81,-1,FALSE
44,2,2014-09-16,7997,877,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,16,38,0,9.12,39,FALSE
45,2,2014-09-16,5058,374,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,9,16,38,0,13.52,7,FALSE
47,2,2014-09-16,8020,987,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,9,16,38,0,8.13,17,FALSE
48,2,2014-09-16,4435,428,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,16,38,0,10.36,28,FALSE
49,2,2014-09-16,8721,641,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,9,16,38,0,13.61,84,FALSE
50,2,2014-09-16,4666,347,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,9,16,38,0,13.45,58,FALSE
1,3,2014-09-17,4383,490,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,9,17,38,0,8.94,72,FALSE
2,3,2014-09-17,6469,762,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,8.49,82,FALSE
3,3,2014-09-17,8034,795,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,10.11,93,FALSE
4,3,2014-09-17,8594,1173,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2014,9,17,38,0,7.33,60,FALSE
5,3,2014-09-17,5685,651,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,9,17,38,0,8.73,0,FALSE
6,3,2014-09-17,5298,614,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,9,17,38,0,8.63,9,FALSE
7,3,2014-09-17,8614,912,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,9,17,38,0,9.45,17,FALSE
8,3,2014-09-17,6038,702,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2014,9,17,38,0,8.6,0,FALSE
9,3,2014-09-17,6152,555,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,9,17,38,0,11.08,169,FALSE
10,3,2014-09-17,5714,614,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,9,17,38,0,9.31,60,FALSE
11,3,2014-09-17,8334,1241,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,6.72,34,FALSE
12,3,2014-09-17,7610,949,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,9,17,38,0,8.02,-1,FALSE
14,3,2014-09-17,5298,585,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,9.06,6,FALSE
15,3,2014-09-17,6488,638,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,10.17,54,FALSE
16,3,2014-09-17,7908,970,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,9,17,38,0,8.15,-1,FALSE
17,3,2014-09-17,7092,843,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,8.41,105,FALSE
18,3,2014-09-17,7212,769,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,9.38,51,FALSE
19,3,2014-09-17,6694,621,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,9,17,38,0,10.78,-1,FALSE
21,3,2014-09-17,5710,554,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,10.31,179,FALSE
23,3,2014-09-17,5617,463,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,9,17,38,0,12.13,109,FALSE
24,3,2014-09-17,9067,853,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,10.63,174,FALSE
25,3,2014-09-17,10277,1488,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2014,9,17,38,0,6.91,137,FALSE
26,3,2014-09-17,6582,491,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,17,38,0,13.41,-1,FALSE
27,3,2014-09-17,10609,1119,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,9.48,116,FALSE
28,3,2014-09-17,5314,576,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,17,38,0,9.23,0,FALSE
29,3,2014-09-17,7053,645,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,9,17,38,0,10.93,-1,FALSE
30,3,2014-09-17,4844,657,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,9,17,38,0,7.37,7,FALSE
31,3,2014-09-17,5287,512,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,9,17,38,0,10.33,26,FALSE
33,3,2014-09-17,6724,733,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,17,38,0,9.17,16,FALSE
34,3,2014-09-17,8145,984,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,9,17,38,0,8.28,60,FALSE
35,3,2014-09-17,9648,684,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,14.11,167,FALSE
37,3,2014-09-17,5862,594,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,9,17,38,0,9.87,0,FALSE
38,3,2014-09-17,5198,493,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,17,38,0,10.54,89,FALSE
39,3,2014-09-17,5132,635,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,9,17,38,0,8.08,95,FALSE
40,3,2014-09-17,4522,604,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,17,38,0,7.49,-1,FALSE
42,3,2014-09-17,11104,1217,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,17,38,0,9.12,-1,FALSE
43,3,2014-09-17,6882,595,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,9,17,38,0,11.57,-1,FALSE
44,3,2014-09-17,7617,853,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,17,38,0,8.93,39,FALSE
45,3,2014-09-17,5113,378,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,9,17,38,0,13.53,7,FALSE
47,3,2014-09-17,8095,1005,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,8.05,17,FALSE
48,3,2014-09-17,3823,385,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,17,38,0,9.93,28,FALSE
49,3,2014-09-17,7472,595,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,9,17,38,0,12.56,84,FALSE
50,3,2014-09-17,3709,326,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,9,17,38,0,11.38,58,FALSE
1,4,2014-09-18,3740,447,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,9,18,38,0,8.37,72,FALSE
2,4,2014-09-18,4994,556,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,8.98,82,FALSE
3,4,2014-09-18,7563,775,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,9.76,93,FALSE
4,4,2014-09-18,8958,1196,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2014,9,18,38,0,7.49,60,FALSE
5,4,2014-09-18,5003,568,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,9,18,38,0,8.81,0,FALSE
6,4,2014-09-18,5372,611,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,9,18,38,0,8.79,9,FALSE
7,4,2014-09-18,8645,973,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,9,18,38,0,8.88,17,FALSE
8,4,2014-09-18,6552,836,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2014,9,18,38,0,7.84,0,FALSE
9,4,2014-09-18,5796,576,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,9,18,38,0,10.06,169,FALSE
10,4,2014-09-18,5511,620,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,9,18,38,0,8.89,60,FALSE
11,4,2014-09-18,7472,1081,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,6.91,34,FALSE
12,4,2014-09-18,7549,910,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,9,18,38,0,8.3,-1,FALSE
14,4,2014-09-18,5620,613,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,9.17,6,FALSE
15,4,2014-09-18,6260,655,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,9.56,54,FALSE
16,4,2014-09-18,7921,961,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,9,18,38,0,8.24,-1,FALSE
17,4,2014-09-18,6602,790,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,8.36,105,FALSE
18,4,2014-09-18,6786,713,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,9.52,51,FALSE
19,4,2014-09-18,7109,643,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,9,18,38,0,11.06,-1,FALSE
21,4,2014-09-18,4974,494,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,10.07,179,FALSE
23,4,2014-09-18,5718,502,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,9,18,38,0,11.39,109,FALSE
24,4,2014-09-18,8317,787,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,10.57,174,FALSE
25,4,2014-09-18,10073,1534,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2014,9,18,38,0,6.57,137,FALSE
26,4,2014-09-18,7382,593,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,18,38,0,12.45,-1,FALSE
27,4,2014-09-18,9500,1102,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,8.62,116,FALSE
28,4,2014-09-18,6424,684,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,18,38,0,9.39,0,FALSE
29,4,2014-09-18,7602,657,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,9,18,38,0,11.57,-1,FALSE
30,4,2014-09-18,5157,691,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,9,18,38,0,7.46,7,FALSE
31,4,2014-09-18,5686,564,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,9,18,38,0,10.08,26,FALSE
33,4,2014-09-18,6562,739,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,18,38,0,8.88,16,FALSE
34,4,2014-09-18,6988,934,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,9,18,38,0,7.48,60,FALSE
35,4,2014-09-18,9636,728,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,13.24,167,FALSE
37,4,2014-09-18,6236,693,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,9,18,38,0,9,0,FALSE
38,4,2014-09-18,5812,530,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,18,38,0,10.97,89,FALSE
39,4,2014-09-18,4963,602,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,9,18,38,0,8.24,95,FALSE
40,4,2014-09-18,4681,657,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,18,38,0,7.12,-1,FALSE
42,4,2014-09-18,9561,1027,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,18,38,0,9.31,-1,FALSE
43,4,2014-09-18,7821,654,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,9,18,38,0,11.96,-1,FALSE
44,4,2014-09-18,5962,710,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,18,38,0,8.4,39,FALSE
45,4,2014-09-18,4767,389,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,9,18,38,0,12.25,7,FALSE
47,4,2014-09-18,6961,893,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,7.8,17,FALSE
48,4,2014-09-18,3220,355,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,18,38,0,9.07,28,FALSE
49,4,2014-09-18,7093,530,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,9,18,38,0,13.38,84,FALSE
50,4,2014-09-18,4300,340,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,9,18,38,0,12.65,58,FALSE
1,5,2014-09-19,4128,485,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,9,19,38,0,8.51,72,FALSE
2,5,2014-09-19,4491,547,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,8.21,82,FALSE
3,5,2014-09-19,7729,803,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,9.63,93,FALSE
4,5,2014-09-19,8995,1228,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2014,9,19,38,0,7.32,60,FALSE
5,5,2014-09-19,4899,598,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,9,19,38,0,8.19,0,FALSE
6,5,2014-09-19,5151,610,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,9,19,38,0,8.44,9,FALSE
7,5,2014-09-19,9661,1086,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,9,19,38,0,8.9,17,FALSE
8,5,2014-09-19,5685,673,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2014,9,19,38,0,8.45,0,FALSE
9,5,2014-09-19,7345,643,1,1,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,9,19,38,0,11.42,169,FALSE
10,5,2014-09-19,5512,609,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2014,9,19,38,0,9.05,60,FALSE
11,5,2014-09-19,7058,1066,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,6.62,34,FALSE
12,5,2014-09-19,7426,939,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,9,19,38,0,7.91,-1,FALSE
14,5,2014-09-19,6042,669,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,9.03,6,FALSE
15,5,2014-09-19,6557,657,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,9.98,54,FALSE
16,5,2014-09-19,7856,916,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,9,19,38,0,8.58,-1,FALSE
17,5,2014-09-19,6718,806,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,8.33,105,FALSE
18,5,2014-09-19,7138,794,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,8.99,51,FALSE
19,5,2014-09-19,7365,710,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,9,19,38,0,10.37,-1,FALSE
21,5,2014-09-19,6370,589,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,10.81,179,FALSE
23,5,2014-09-19,5930,519,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,9,19,38,0,11.43,109,FALSE
24,5,2014-09-19,8875,844,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,10.52,174,FALSE
25,5,2014-09-19,9444,1403,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2014,9,19,38,0,6.73,137,FALSE
26,5,2014-09-19,7009,597,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,9,19,38,0,11.74,-1,FALSE
27,5,2014-09-19,9059,1018,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,8.9,116,FALSE
28,5,2014-09-19,5386,598,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,19,38,0,9.01,0,FALSE
29,5,2014-09-19,7793,694,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,9,19,38,0,11.23,-1,FALSE
30,5,2014-09-19,3931,627,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,9,19,38,0,6.27,7,FALSE
31,5,2014-09-19,5965,579,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,9,19,38,0,10.3,26,FALSE
33,5,2014-09-19,8192,791,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,19,38,0,10.36,16,FALSE
34,5,2014-09-19,7751,1007,1,1,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,9,19,38,0,7.7,60,FALSE
35,5,2014-09-19,9967,767,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,12.99,167,FALSE
37,5,2014-09-19,8363,872,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,9,19,38,0,9.59,0,FALSE
38,5,2014-09-19,6298,542,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,19,38,0,11.62,89,FALSE
39,5,2014-09-19,4963,643,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,9,19,38,0,7.72,95,FALSE
40,5,2014-09-19,4594,625,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,19,38,0,7.35,-1,FALSE
42,5,2014-09-19,10406,1072,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,19,38,0,9.71,-1,FALSE
43,5,2014-09-19,7307,669,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,9,19,38,0,10.92,-1,FALSE
44,5,2014-09-19,6530,791,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,19,38,0,8.26,39,FALSE
45,5,2014-09-19,5104,399,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,9,19,38,0,12.79,7,FALSE
47,5,2014-09-19,7509,949,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,7.91,17,FALSE
48,5,2014-09-19,3965,384,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,9,19,38,0,10.33,28,FALSE
49,5,2014-09-19,8339,630,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,9,19,38,0,13.24,84,FALSE
50,5,2014-09-19,4371,372,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,9,19,38,0,11.75,58,FALSE
