store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
33,4,2014-09-25,6522,728,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,25,39,0,8.96,16,FALSE
3,5,2014-10-17,5485,656,1,0,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,10,17,42,0,8.36,94,FALSE
2,1,2015-03-30,8733,777,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,3,30,14,0,11.24,88,FALSE
22,5,2015-05-08,5060,596,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,5,8,19,0,8.49,-1,FALSE
30,4,2015-07-16,4520,672,1,1,none,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,7,16,29,0,6.73,17,FALSE
15,3,2015-01-07,7294,669,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,7,2,0,10.9,58,FALSE
21,3,2015-02-25,3208,393,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,2,25,9,0,8.16,184,FALSE
3,4,2014-09-11,5389,724,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,11,37,0,7.44,93,FALSE
2,1,2015-06-08,3918,501,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,6,8,24,0,7.82,91,FALSE
9,5,2015-02-27,7042,651,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,27,9,0,10.82,174,FALSE
29,1,2014-11-10,11977,966,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,11,10,46,0,12.4,-1,FALSE
35,6,2014-12-06,8345,600,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,12,6,49,1,13.91,170,FALSE
40,3,2015-04-22,3353,482,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,4,22,17,0,6.96,-1,FALSE
3,1,2015-03-23,5400,668,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,3,23,13,0,8.08,99,FALSE
4,2,2015-06-23,7635,1118,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,6,23,26,0,6.83,69,FALSE
40,1,2015-06-15,5044,621,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,15,25,0,8.12,-1,FALSE
42,3,2015-07-22,9065,1001,1,0,none,1,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,7,22,30,0,9.06,-1,FALSE
42,5,2015-06-05,13114,1292,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,6,5,23,0,10.15,-1,FALSE
2,6,2014-12-06,2914,386,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,12,6,49,1,7.55,85,FALSE
21,1,2014-09-01,7931,646,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,1,36,0,12.28,179,FALSE
12,3,2014-10-08,9021,1002,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,10,8,41,0,9,-1,FALSE
26,4,2015-06-18,8043,633,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,6,18,25,0,12.71,-1,FALSE
29,3,2014-08-20,8340,712,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2014,8,20,34,0,11.71,-1,FALSE
35,3,2015-07-22,8181,609,1,0,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,7,22,30,0,13.43,177,FALSE
29,3,2014-12-24,5861,516,1,0,none,1,d,c,2170,0,0,0,0,0,None,0,2014,12,24,52,0,11.36,-1,FALSE
11,6,2014-11-01,7025,957,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,11,1,44,1,7.34,36,FALSE
8,6,2015-07-11,3707,425,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,7,11,28,1,8.72,9,FALSE
27,3,2014-12-31,5385,599,1,0,none,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,12,31,1,0,8.99,119,FALSE
35,5,2015-06-12,9344,753,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,6,12,24,0,12.41,176,FALSE
12,3,2014-12-10,6561,844,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,12,10,50,0,7.77,-1,FALSE
23,4,2015-04-02,8588,703,1,1,none,1,d,a,4060,8,2005,0,0,0,None,1,2015,4,2,14,0,12.22,116,FALSE
9,5,2015-07-10,6007,528,1,0,none,1,a,c,2030,8,2000,0,0,0,None,1,2015,7,10,28,0,11.38,179,FALSE
27,6,2015-03-14,7166,807,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,3,14,11,1,8.88,122,FALSE
27,5,2015-02-06,10469,1151,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,9.1,121,FALSE
24,3,2014-08-13,7783,764,1,0,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,13,33,0,10.19,173,FALSE
40,3,2014-09-17,4522,604,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,17,38,0,7.49,-1,FALSE
44,4,2015-02-05,5979,657,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2015,2,5,6,0,9.1,44,FALSE
16,1,2015-03-23,7542,930,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2015,3,23,13,0,8.11,-1,FALSE
23,3,2015-07-01,7580,547,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,7,1,27,0,13.86,119,FALSE
6,5,2014-08-29,5142,620,1,0,none,1,a,a,310,12,2013,0,0,0,None,1,2014,8,29,35,0,8.29,8,FALSE
35,6,2014-09-13,7399,662,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,9,13,37,1,11.18,167,FALSE
35,4,2015-04-30,17785,1168,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,4,30,18,0,15.23,174,FALSE
3,6,2014-08-09,3131,408,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,7.67,92,FALSE
2,2,2014-11-18,3468,411,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,11,18,47,0,8.44,84,FALSE
3,4,2015-02-19,7248,791,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,19,8,0,9.16,98,FALSE
49,6,2015-02-21,7220,559,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,2,21,8,1,12.92,89,FALSE
7,3,2014-10-15,6913,792,1,0,none,1,a,c,24000,4,2013,0,0,0,None,1,2014,10,15,42,0,8.73,18,FALSE
26,6,2014-12-06,6495,560,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2014,12,6,49,1,11.6,-1,FALSE
10,6,2015-04-18,5807,534,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,4,18,16,1,10.87,67,FALSE
32,1,2015-04-13,6549,719,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,4,13,16,0,9.11,-1,FALSE
48,2,2015-07-14,3903,383,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,7,14,29,0,10.19,38,FALSE
10,3,2015-06-03,6648,635,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,6,3,23,0,10.47,69,FALSE
1,5,2014-09-26,3518,442,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,9,26,39,0,7.96,72,FALSE
21,4,2014-09-18,4974,494,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,18,38,0,10.07,179,FALSE
30,1,2014-11-17,3807,628,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,11,17,47,0,6.06,9,FALSE
38,4,2015-05-07,6491,574,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,5,7,19,0,11.31,97,FALSE
12,6,2015-01-31,7104,852,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,1,31,5,1,8.34,-1,FALSE
39,1,2015-07-13,6723,755,1,1,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,7,13,29,0,8.9,105,FALSE
44,5,2015-07-03,6152,687,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2015,7,3,27,0,8.95,49,FALSE
21,4,2015-07-16,6018,473,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,7,16,29,0,12.72,189,FALSE
16,5,2015-01-09,8444,923,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,1,9,2,0,9.15,-1,FALSE
24,3,2014-11-12,9819,884,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,11,12,46,0,11.11,176,FALSE
31,3,2014-10-01,7069,673,1,1,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,10,1,40,0,10.5,27,FALSE
50,6,2015-06-13,4303,393,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,6,13,24,1,10.95,67,FALSE
45,2,2015-05-19,6010,421,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,5,19,21,0,14.28,15,FALSE
44,6,2014-10-11,3092,396,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2014,10,11,41,1,7.81,40,FALSE
17,3,2015-03-18,7280,855,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,3,18,12,0,8.51,111,FALSE
37,2,2015-06-16,7646,721,1,1,none,0,c,a,4230,12,2014,0,0,0,None,1,2015,6,16,25,0,10.6,6,FALSE
36,6,2015-07-25,10830,1107,1,0,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,7,25,30,1,9.78,145,FALSE
24,5,2015-07-17,9283,765,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,7,17,29,0,12.13,184,FALSE
39,3,2014-12-10,4373,563,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,12,10,50,0,7.77,98,FALSE
32,6,2015-01-24,1958,279,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,1,24,4,1,7.02,-1,FALSE
46,2,2015-03-24,3545,497,1,0,none,0,c,a,1200,9,2005,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,3,24,13,0,7.13,114,FALSE
6,6,2015-07-04,2979,315,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2015,7,4,27,1,9.46,19,FALSE
21,3,2015-07-22,4162,386,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,7,22,30,0,10.78,189,FALSE
44,6,2015-05-16,3715,440,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,5,16,20,1,8.44,47,FALSE
21,5,2014-09-19,6370,589,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,19,38,0,10.81,179,FALSE
21,6,2015-03-28,5507,542,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,3,28,13,1,10.16,185,FALSE
45,6,2015-02-21,5753,479,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,2,21,8,1,12.01,12,FALSE
44,5,2014-11-07,6891,815,1,1,none,0,a,a,540,6,2011,0,0,0,None,1,2014,11,7,45,0,8.46,41,FALSE
16,2,2014-09-16,9340,1106,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2014,9,16,38,0,8.44,-1,FALSE
3,2,2014-10-14,5114,694,1,0,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,10,14,42,0,7.37,94,FALSE
17,4,2014-12-11,5581,719,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,12,11,50,0,7.76,108,FALSE
30,1,2015-02-23,3143,523,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,2,23,9,0,6.01,12,FALSE
21,6,2015-03-14,5563,536,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2015,3,14,11,1,10.38,185,FALSE
10,3,2015-05-20,5893,619,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,5,20,21,0,9.52,68,FALSE
8,2,2015-02-10,5070,665,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,2,10,7,0,7.62,4,FALSE
25,3,2014-10-08,11290,1569,1,1,none,1,c,a,430,4,2003,0,0,0,None,1,2014,10,8,41,0,7.2,138,FALSE
6,3,2014-12-17,7493,724,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2014,12,17,51,0,10.35,12,FALSE
21,6,2014-08-16,4691,465,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,8,16,33,1,10.09,178,FALSE
12,3,2015-02-11,5689,755,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,2,11,7,0,7.54,-1,FALSE
49,5,2014-11-21,6177,475,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,11,21,47,0,13,86,FALSE
8,2,2015-04-21,5244,750,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,4,21,17,0,6.99,6,FALSE
36,2,2015-03-03,10741,1223,1,1,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,3,3,10,0,8.78,141,FALSE
23,4,2015-04-30,7511,639,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,4,30,18,0,11.75,116,FALSE
39,2,2015-04-14,7051,851,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,4,14,16,0,8.29,102,FALSE
15,1,2015-01-12,7361,657,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,12,3,0,11.2,58,FALSE
48,5,2015-03-27,3583,376,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,3,27,13,0,9.53,34,FALSE
17,1,2014-12-15,16251,1420,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,12,15,51,0,11.44,108,TRUE
37,6,2014-12-13,9217,982,1,0,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,12,13,50,1,9.39,0,FALSE
27,1,2014-09-22,6250,828,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,22,39,0,7.55,116,FALSE
14,4,2015-03-19,5623,641,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,3,19,12,0,8.77,12,FALSE
6,1,2015-06-15,7147,729,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,6,15,25,0,9.8,18,FALSE
23,5,2015-07-24,4483,434,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,7,24,30,0,10.33,119,FALSE
40,5,2015-07-24,3941,494,1,0,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,7,24,30,0,7.98,-1,FALSE
25,2,2015-06-09,9798,1483,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,9,24,0,6.61,146,FALSE
48,4,2015-05-28,3433,369,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2015,5,28,22,0,9.3,36,FALSE
44,6,2014-10-25,3667,491,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2014,10,25,43,1,7.47,40,FALSE
48,2,2014-11-04,4328,418,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,11,4,45,0,10.35,30,FALSE
7,6,2014-08-02,7956,873,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,8,2,31,1,9.11,16,FALSE
50,4,2015-05-28,3931,319,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,5,28,22,0,12.32,66,FALSE
1,6,2014-11-08,4720,546,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,11,8,45,1,8.64,74,FALSE
21,3,2014-10-22,4903,475,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,10,22,43,0,10.32,180,FALSE
28,3,2014-09-17,5314,576,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,17,38,0,9.23,0,FALSE
20,6,2015-02-28,5804,540,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,2,28,9,1,10.75,69,FALSE
13,2,2015-06-16,7159,419,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,16,25,0,17.09,-1,FALSE
30,2,2014-08-26,3585,559,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,8,26,35,0,6.41,6,FALSE
41,3,2015-07-01,5408,383,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,7,1,27,0,14.12,-1,FALSE
14,4,2015-03-26,4942,616,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,3,26,13,0,8.02,12,FALSE
10,5,2014-08-22,4682,531,1,1,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,22,34,0,8.82,59,FALSE
11,6,2014-08-09,4951,690,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,7.18,33,FALSE
36,6,2015-06-13,9588,1085,1,0,none,0,a,c,540,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,6,13,24,1,8.84,144,FALSE
27,3,2014-12-10,7606,954,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,12,10,50,0,7.97,119,FALSE
11,3,2014-12-10,9313,1260,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,12,10,50,0,7.39,37,FALSE
38,3,2015-04-29,8163,668,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,4,29,18,0,12.22,96,FALSE
26,3,2015-04-29,8334,646,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,4,29,18,0,12.9,-1,FALSE
17,6,2015-02-14,2957,421,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,2,14,7,1,7.02,110,FALSE
23,4,2015-07-16,5822,480,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,7,16,29,0,12.13,119,FALSE
16,1,2015-05-11,7592,902,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2015,5,11,20,0,8.42,-1,FALSE
41,1,2015-01-26,6734,461,1,1,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,1,26,5,0,14.61,-1,FALSE
35,6,2015-05-16,9739,742,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,5,16,20,1,13.13,175,FALSE
47,2,2015-07-14,8607,993,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,7,14,29,0,8.67,27,FALSE
12,4,2015-07-30,7996,835,1,1,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,7,30,31,0,9.58,-1,FALSE
18,4,2015-01-22,5107,603,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,1,22,4,0,8.47,55,FALSE
14,5,2014-12-19,7767,736,1,1,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,12,19,51,0,10.55,9,FALSE
41,6,2015-07-18,4990,424,1,0,none,0,d,c,1180,0,0,1,31,2013,"Jan,Apr,Jul,Oct",0,2015,7,18,29,1,11.77,-1,FALSE
4,2,2015-07-28,10275,1191,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2015,7,28,31,0,8.63,70,FALSE
34,1,2015-01-19,7011,957,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,1,19,4,0,7.33,64,FALSE
5,3,2015-04-22,4121,562,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,4,22,17,0,7.33,0,FALSE
9,2,2014-09-09,5228,537,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,9,9,37,0,9.74,169,FALSE
24,6,2015-01-17,8165,759,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,1,17,3,1,10.76,178,FALSE
32,3,2015-05-06,4628,499,1,1,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,6,19,0,9.27,-1,FALSE
39,4,2014-11-06,5640,679,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,11,6,45,0,8.31,97,FALSE
7,5,2015-06-12,8490,970,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,6,12,24,0,8.75,26,FALSE
1,2,2015-02-17,4833,512,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,2,17,8,0,9.44,77,FALSE
2,3,2015-06-03,6682,768,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,6,3,23,0,8.7,91,FALSE
27,1,2015-01-26,11224,1107,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,1,26,5,0,10.14,120,FALSE
4,1,2015-06-08,9640,1268,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,6,8,24,0,7.6,69,FALSE
12,1,2015-03-23,6118,834,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,3,23,13,0,7.34,-1,FALSE
45,3,2015-06-10,4449,337,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,6,10,24,0,13.2,16,FALSE
42,2,2014-09-30,16693,1543,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,9,30,40,0,10.82,-1,FALSE
9,5,2015-02-13,6309,574,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2015,2,13,7,0,10.99,174,FALSE
13,2,2015-05-19,4516,317,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,19,21,0,14.25,-1,FALSE
45,1,2015-07-27,7450,500,1,1,none,1,d,a,9710,2,2014,0,0,0,None,1,2015,7,27,31,0,14.9,17,FALSE
5,1,2015-04-27,6858,670,1,1,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,4,27,18,0,10.24,0,FALSE
6,3,2015-04-08,4461,555,1,0,none,1,a,a,310,12,2013,0,0,0,None,1,2015,4,8,15,0,8.04,16,FALSE
27,3,2015-04-01,12058,1221,1,1,none,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,4,1,14,0,9.88,123,FALSE
15,3,2015-06-03,8366,727,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,3,23,0,11.51,63,FALSE
23,6,2015-06-13,4562,424,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,6,13,24,1,10.76,118,FALSE
24,3,2014-12-31,7503,672,1,0,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,12,31,1,0,11.17,177,FALSE
22,2,2015-01-13,5286,564,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,1,13,3,0,9.37,-1,FALSE
6,3,2015-04-01,7705,725,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,4,1,14,0,10.63,16,FALSE
30,2,2015-04-14,4830,687,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,4,14,16,0,7.03,14,FALSE
31,3,2015-05-13,6260,652,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,5,13,20,0,9.6,34,FALSE
28,2,2014-12-30,3924,499,1,0,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,12,30,1,0,7.86,2,FALSE
45,2,2015-03-24,3721,313,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,3,24,13,0,11.89,13,FALSE
10,4,2015-03-12,4595,536,1,0,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,3,12,11,0,8.57,66,FALSE
16,4,2015-06-18,7026,819,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,6,18,25,0,8.58,-1,FALSE
47,2,2014-11-04,9036,1079,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,11,4,45,0,8.37,19,FALSE
19,4,2014-08-28,7027,666,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,28,35,0,10.55,-1,FALSE
47,3,2014-08-20,9541,1141,1,1,none,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,20,34,0,8.36,16,FALSE
49,3,2015-01-07,9091,625,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,1,7,2,0,14.55,88,FALSE
14,4,2014-12-11,4743,586,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,12,11,50,0,8.09,9,FALSE
43,5,2014-08-15,5606,536,1,0,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,15,33,0,10.46,-1,FALSE
25,1,2015-06-08,11460,1643,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,8,24,0,6.98,146,FALSE
4,6,2015-03-14,10105,1412,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,3,14,11,1,7.16,66,FALSE
39,5,2015-05-15,8202,1011,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,5,15,20,0,8.11,103,FALSE
31,3,2015-04-01,9089,732,1,1,none,1,d,c,9800,7,2012,0,0,0,None,1,2015,4,1,14,0,12.42,33,FALSE
12,6,2015-07-11,6612,854,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,7,11,28,1,7.74,-1,FALSE
50,4,2014-11-20,3187,303,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,11,20,47,0,10.52,60,FALSE
42,2,2015-02-17,12459,1192,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,2,17,8,0,10.45,-1,FALSE
